"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1979","1979","PER","Persons","3","Thousands",,,24204,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1980","1980","PER","Persons","3","Thousands",,,24518,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1981","1981","PER","Persons","3","Thousands",,,24822,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1982","1982","PER","Persons","3","Thousands",,,25118,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1983","1983","PER","Persons","3","Thousands",,,25368,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1984","1984","PER","Persons","3","Thousands",,,25608,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1985","1985","PER","Persons","3","Thousands",,,25844,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1986","1986","PER","Persons","3","Thousands",,,26099,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1987","1987","PER","Persons","3","Thousands",,,26450,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1988","1988","PER","Persons","3","Thousands",,,26791,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1989","1989","PER","Persons","3","Thousands",,,27278,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1990","1990","PER","Persons","3","Thousands",,,27691.29,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1991","1991","PER","Persons","3","Thousands",,,28038.25,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1992","1992","PER","Persons","3","Thousands",,,28372.36,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1993","1993","PER","Persons","3","Thousands",,,28685.76,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1994","1994","PER","Persons","3","Thousands",,,29001.85,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1995","1995","PER","Persons","3","Thousands",,,29304.58,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1996","1996","PER","Persons","3","Thousands",,,29610.44,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1997","1997","PER","Persons","3","Thousands",,,29907.37,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1998","1998","PER","Persons","3","Thousands",,,30156.3,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1999","1999","PER","Persons","3","Thousands",,,30403.01,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2000","2000","PER","Persons","3","Thousands",,,30687.06,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2001","2001","PER","Persons","3","Thousands",,,31019.02,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2002","2002","PER","Persons","3","Thousands",,,31353.66,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2003","2003","PER","Persons","3","Thousands",,,31639.67,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2004","2004","PER","Persons","3","Thousands",,,31940.68,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2005","2005","PER","Persons","3","Thousands",,,32245.21,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2006","2006","PER","Persons","3","Thousands",,,32576.07,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2007","2007","PER","Persons","3","Thousands",,,32927.52,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2008","2008","PER","Persons","3","Thousands",,,33317.66,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2009","2009","PER","Persons","3","Thousands",,,33726.91,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2010","2010","PER","Persons","3","Thousands",,,34126.55,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2011","2011","PER","Persons","3","Thousands",,,34483.98,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2012","2012","PER","Persons","3","Thousands",,,34880.49,"B","Break"
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2013","2013","PER","Persons","3","Thousands",,,35317.4,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2014","2014","PER","Persons","3","Thousands",,,35711.4,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2015","2015","PER","Persons","3","Thousands",,,36103.8,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2016","2016","PER","Persons","3","Thousands",,,36493.7,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2017","2017","PER","Persons","3","Thousands",,,36880.9,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2018","2018","PER","Persons","3","Thousands",,,37264.9,,
"CAN","Canada","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2019","2019","PER","Persons","3","Thousands",,,37644.6,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1965","1965","PER","Persons","3","Thousands",,,9785.102,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1966","1966","PER","Persons","3","Thousands",,,9826.188,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1967","1967","PER","Persons","3","Thousands",,,9854.241,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1968","1968","PER","Persons","3","Thousands",,,9877.632,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1969","1969","PER","Persons","3","Thousands",,,9896.695,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1970","1970","PER","Persons","3","Thousands",,,9805.157,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1971","1971","PER","Persons","3","Thousands",,,9830.602,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1972","1972","PER","Persons","3","Thousands",,,9868.379,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1973","1973","PER","Persons","3","Thousands",,,9919.519,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1974","1974","PER","Persons","3","Thousands",,,9994.761,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1975","1975","PER","Persons","3","Thousands",,,10062.37,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1976","1976","PER","Persons","3","Thousands",,,10128.22,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1977","1977","PER","Persons","3","Thousands",,,10189.31,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1978","1978","PER","Persons","3","Thousands",,,10245.69,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1979","1979","PER","Persons","3","Thousands",,,10296.49,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1980","1980","PER","Persons","3","Thousands",,,10326.79,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1981","1981","PER","Persons","3","Thousands",,,10303.21,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1982","1982","PER","Persons","3","Thousands",,,10314.32,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1983","1983","PER","Persons","3","Thousands",,,10322.82,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1984","1984","PER","Persons","3","Thousands",,,10330.48,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1985","1985","PER","Persons","3","Thousands",,,10336.74,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1986","1986","PER","Persons","3","Thousands",,,10340.74,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1987","1987","PER","Persons","3","Thousands",,,10348.83,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1988","1988","PER","Persons","3","Thousands",,,10356.36,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1989","1989","PER","Persons","3","Thousands",,,10362.26,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1990","1990","PER","Persons","3","Thousands",,,10362.74,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1991","1991","PER","Persons","3","Thousands",,,10308.68,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1992","1992","PER","Persons","3","Thousands",,,10317.81,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1993","1993","PER","Persons","3","Thousands",,,10330.61,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1994","1994","PER","Persons","3","Thousands",,,10336.16,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1995","1995","PER","Persons","3","Thousands",,,10330.76,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1996","1996","PER","Persons","3","Thousands",,,10315.35,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1997","1997","PER","Persons","3","Thousands",,,10303.64,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1998","1998","PER","Persons","3","Thousands",,,10294.94,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1999","1999","PER","Persons","3","Thousands",,,10282.78,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2000","2000","PER","Persons","3","Thousands",,,10272.5,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2001","2001","PER","Persons","3","Thousands",,,10224.19,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2002","2002","PER","Persons","3","Thousands",,,10200.77,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2003","2003","PER","Persons","3","Thousands",,,10201.65,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2004","2004","PER","Persons","3","Thousands",,,10206.92,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2005","2005","PER","Persons","3","Thousands",,,10234.09,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2006","2006","PER","Persons","3","Thousands",,,10266.65,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2007","2007","PER","Persons","3","Thousands",,,10322.69,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2008","2008","PER","Persons","3","Thousands",,,10429.69,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2009","2009","PER","Persons","3","Thousands",,,10491.49,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2010","2010","PER","Persons","3","Thousands",,,10517.25,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2011","2011","PER","Persons","3","Thousands",,,10496.67,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2012","2012","PER","Persons","3","Thousands",,,10509.29,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2013","2013","PER","Persons","3","Thousands",,,10510.72,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2014","2014","PER","Persons","3","Thousands",,,10524.78,"B","Break"
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2015","2015","PER","Persons","3","Thousands",,,10531.67,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2016","2016","PER","Persons","3","Thousands",,,10534.69,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2017","2017","PER","Persons","3","Thousands",,,10536.05,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2018","2018","PER","Persons","3","Thousands",,,10535.75,,
"CZE","Czech Republic","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2019","2019","PER","Persons","3","Thousands",,,10533.78,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1965","1965","PER","Persons","3","Thousands",,,4759.012,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1966","1966","PER","Persons","3","Thousands",,,4797.38,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1967","1967","PER","Persons","3","Thousands",,,4835.354,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1968","1968","PER","Persons","3","Thousands",,,4864.882,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1969","1969","PER","Persons","3","Thousands",,,4891.859,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1970","1970","PER","Persons","3","Thousands",,,4928.757,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1971","1971","PER","Persons","3","Thousands",,,4963.125,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1972","1972","PER","Persons","3","Thousands",,,4991.596,,
"DNK","Denmark","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1973","1973","PER","Persons","3","Thousands",,,5021.861,,
