,country,year,co2,co2_per_gdp,share_global_co2,co2_per_capita,co2_per_unit_energy,primary_energy_consumption,energy_per_capita,energy_per_gdp,population,gdp,group1,group2,group3,group4,group5,growth_co2,growth_primary_energy,growth_pop,growth_co2_per_gdp,growth_co2_per_capita,growth_energy_per_gdp,growth_energy_per_capita
1173,Turkey,2002,220.978,0.289,0.853,3.392,0.26,849.853,13045.556,1.111,65145000.0,765000000000.0,0.0,1.0,0.0,0.0,0.0,0.4585236423159173,0.5327884079509567,0.20813397129186603,0.0823970037453182,0.20711743772241986,0.2687231781517772,0.1359918200408998
1174,Turkey,2003,236.484,0.323,0.87,3.578,0.263,900.727,13628.996,1.231,66089000.0,732000000000.0,0.0,1.0,0.0,0.0,0.0,0.5608680729730443,0.6245443674711291,0.22564074032862283,0.20973782771535576,0.2733096085409252,0.32546463486399946,0.2586912065439674
1175,Turkey,2004,244.464,0.296,0.859,3.648,0.254,963.185,14373.543,1.167,67011000.0,825000000000.0,0.0,1.0,0.0,0.0,0.0,0.6135385590199857,0.7371931412988391,0.2427395126293535,0.1086142322097377,0.298220640569395,0.3978742765935947,0.19325153374233134
1176,Turkey,2005,264.201,0.291,0.898,3.891,0.268,987.536,14543.341,1.088,67903000.0,908000000000.0,0.0,1.0,0.0,0.0,0.0,0.7438089077804473,0.7811124197175936,0.259281925744594,0.08988764044943807,0.38469750889679716,0.41438768991256836,0.11247443762781197
1177,Turkey,2006,281.649,0.282,0.927,4.096,0.257,1096.342,15945.172,1.096,68757000.0,1000000000000.0,0.0,1.0,0.0,0.0,0.0,0.8589711434379702,0.9773540938841989,0.2751196172248804,0.056179775280898715,0.4576512455516014,0.5507203599460789,0.12065439672801646
1178,Turkey,2007,312.737,0.29,0.999,4.495,0.268,1167.217,16774.705,1.081,69582000.0,1080000000000.0,0.0,1.0,0.0,0.0,0.0,1.064161628428862,1.105183704903427,0.29041949482585955,0.08614232209737814,0.599644128113879,0.6313951693709727,0.10531697341513291
1179,Turkey,2008,309.321,0.269,0.968,4.393,0.264,1172.233,16646.54,1.019,70419000.0,1150000000000.0,0.0,1.0,0.0,0.0,0.0,1.0416149642263115,1.1142305243584172,0.3059419161010348,0.007490636704119856,0.5633451957295372,0.6189307020743835,0.04192229038854798
1180,Turkey,2009,315.36,0.279,1.002,4.422,0.265,1188.118,16658.734,1.051,71321000.0,1130000000000.0,0.0,1.0,0.0,0.0,0.0,1.0814742455843915,1.1428805895582823,0.3226697822781054,0.04494382022471914,0.5736654804270461,0.6201166086340105,0.074642126789366
1181,Turkey,2010,314.38,0.252,0.949,4.347,0.251,1251.746,17306.765,1.001,72327000.0,1250000000000.0,0.0,1.0,0.0,0.0,0.0,1.075005940280381,1.2576395664885323,0.3413263602982085,-0.05617977528089892,0.5469750889679716,0.6831397522900473,0.02351738241308784
1182,Turkey,2011,339.482,0.242,0.992,4.622,0.254,1338.576,18226.052,0.956,73443000.0,1400000000000.0,0.0,1.0,0.0,0.0,0.0,1.240686960424532,1.4142454941752987,0.3620229219984422,-0.0936329588014982,0.6448398576512455,0.7725434330740333,-0.022494887525562394
1183,Turkey,2012,353.666,0.237,1.017,4.738,0.249,1422.202,19051.35,0.954,74651000.0,1490000000000.0,0.0,1.0,0.0,0.0,0.0,1.3343057792327797,1.5650727118274181,0.3844256518675123,-0.11235955056179785,0.6861209964412812,0.8528063748361402,-0.02453987730061352
1184,Turkey,2013,345.221,0.221,0.987,4.547,0.244,1413.259,18613.882,0.906,75925000.0,1560000000000.0,0.0,1.0,0.0,0.0,0.0,1.2785661483222006,1.5489431850359547,0.4080523719446608,-0.1722846441947566,0.6181494661921707,0.8102611746699152,-0.07361963190184044
1185,Turkey,2014,361.675,0.219,1.026,4.683,0.248,1458.284,18882.595,0.884,77229000.0,1650000000000.0,0.0,1.0,0.0,0.0,0.0,1.3871676743142276,1.6301499326358244,0.43223545120729945,-0.17977528089887646,0.6665480427046262,0.8363943966936218,-0.09611451942740283
1186,Turkey,2015,381.332,0.222,1.083,4.856,0.239,1595.537,20317.812,0.928,78529000.0,1720000000000.0,0.0,1.0,0.0,0.0,0.0,1.5169099981519125,1.877698399672468,0.45634434924520606,-0.16853932584269665,0.7281138790035586,0.9759739649065412,-0.05112474437627805
1187,Turkey,2016,401.24,0.256,1.139,5.026,0.239,1681.505,21064.103,1.071,79828000.0,1570000000000.0,0.0,1.0,0.0,0.0,0.0,1.6483090001848086,2.0327496307144575,0.4804347019769296,-0.04119850187265921,0.788612099644128,1.0485532163655105,0.09509202453987728
1188,United Kingdom,1990,600.479,0.435,2.646,10.51,0.241,2492.882,43632.199,1.806,57134000.0,1380000000000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,United Kingdom,1991,608.579,0.444,2.627,10.623,0.239,2544.858,44419.863,1.858,57291000.0,1370000000000.0,0.0,1.0,0.0,1.0,1.0,0.013489231097173936,0.020849763446484877,0.0027479259285189206,0.02068965517241381,0.010751665080875314,0.01805235624269125,0.02879291251384277
1190,United Kingdom,1992,593.093,0.43,2.642,10.324,0.235,2527.264,43993.729,1.831,57446000.0,1380000000000.0,0.0,1.0,0.0,1.0,1.0,-0.012300180356015916,0.013792068778225388,0.005460846431196835,-0.011494252873563229,-0.017697431018078014,0.008285853298386332,0.013842746400885887
1191,United Kingdom,1993,578.842,0.408,2.552,10.049,0.227,2554.224,44342.626,1.799,57602000.0,1420000000000.0,0.0,1.0,0.0,1.0,1.0,-0.03603290040117982,0.02460686065365312,0.008191269646795254,-0.062068965517241434,-0.04386298763082781,0.016282172713779474,-0.003875968992248127
1192,United Kingdom,1994,575.108,0.391,2.518,9.956,0.228,2523.06,43679.526,1.716,57763000.0,1470000000000.0,0.0,1.0,0.0,1.0,1.0,-0.042251269403259885,0.012105667255810698,0.011009206426996184,-0.10114942528735628,-0.05271170313986682,0.0010846806047982477,-0.04983388704318941
1193,United Kingdom,1995,566.811,0.368,2.429,9.784,0.224,2531.705,43701.328,1.644,57932000.0,1540000000000.0,0.0,1.0,0.0,1.0,1.0,-0.05606857192341448,0.015573540985894986,0.013967164910561138,-0.15402298850574714,-0.06907706945765929,0.0015843574604158918,-0.08970099667774094
1194,United Kingdom,1996,588.444,0.363,2.447,10.126,0.222,2654.562,45678.522,1.639,58114000.0,1620000000000.0,0.0,1.0,0.0,1.0,1.0,-0.020042332870924846,0.06485665988201601,0.017152658662092625,-0.16551724137931037,-0.03653663177925788,0.046899378140441574,-0.09246954595791806
1195,United Kingdom,1997,562.561,0.321,2.325,9.648,0.216,2607.003,44711.667,1.49,58307000.0,1750000000000.0,0.0,1.0,0.0,1.0,1.0,-0.06314625490649965,0.04577874123203589,0.02053068225574964,-0.26206896551724135,-0.08201712654614654,0.024740169524804394,-0.17497231450719825
1196,United Kingdom,1998,567.814,0.312,2.355,9.705,0.216,2634.234,45021.949,1.447,58510000.0,1820000000000.0,0.0,1.0,0.0,1.0,1.0,-0.054398238739406496,0.05670224262520242,0.024083732978611685,-0.2827586206896552,-0.07659372026641291,0.03185147739173082,-0.19878183831672203
1197,United Kingdom,1999,560.952,0.295,2.296,9.554,0.214,2621.316,44643.989,1.38,58716000.0,1900000000000.0,0.0,1.0,0.0,1.0,1.0,-0.06582578241703714,0.05152028856560388,0.027689291840235237,-0.32183908045977017,-0.0909609895337773,0.02318906732158975,-0.23588039867109642
1198,United Kingdom,2000,567.504,0.28,2.259,9.631,0.215,2645.277,44893.794,1.303,58923000.0,2030000000000.0,0.0,1.0,0.0,1.0,1.0,-0.054914493262878505,0.06113205518752993,0.03131235341477929,-0.3563218390804597,-0.08363463368220739,0.02891431165318991,-0.2785160575858251
1199,United Kingdom,2001,576.195,0.276,2.275,9.746,0.215,2675.783,45257.142,1.28,59124000.0,2090000000000.0,0.0,1.0,0.0,1.0,1.0,-0.0404410478967624,0.07336929706259655,0.03483039871180033,-0.3655172413793103,-0.07269267364414837,0.037241831428207396,-0.2912513842746401
1200,United Kingdom,2002,560.301,0.266,2.162,9.444,0.214,2617.247,44116.361,1.24,59326000.0,2110000000000.0,0.0,1.0,0.0,1.0,1.0,-0.06690991691632846,0.049888041230992795,0.03836594672174187,-0.38850574712643676,-0.10142721217887717,0.011096438206105464,-0.3133997785160576
1201,United Kingdom,2003,571.771,0.27,2.104,9.6,0.215,2656.407,44599.777,1.253,59561000.0,2120000000000.0,0.0,1.0,0.0,1.0,1.0,-0.047808499547861094,0.0655967671153308,0.04247908425806,-0.3793103448275862,-0.08658420551855377,0.022175778947102834,-0.306201550387597
1202,United Kingdom,2004,573.216,0.262,2.013,9.574,0.214,2672.689,44639.298,1.22,59873000.0,2190000000000.0,0.0,1.0,0.0,1.0,1.0,-0.045402087333612055,0.07212816330656636,0.04793993068925684,-0.39770114942528734,-0.089058039961941,0.023081554977323098,-0.3244739756367664
1203,United Kingdom,2005,569.927,0.249,1.938,9.453,0.211,2701.794,44814.796,1.18,60288000.0,2290000000000.0,0.0,1.0,0.0,1.0,1.0,-0.050879381293933705,0.08380340505487215,0.055203556551265444,-0.42758620689655175,-0.10057088487155094,0.02710376802232685,-0.3466223698781839
1204,United Kingdom,2006,567.528,0.243,1.868,9.331,0.212,2673.581,43958.191,1.143,60821000.0,2340000000000.0,0.0,1.0,0.0,1.0,1.0,-0.05487452517073873,0.07248598208820155,0.06453250253789337,-0.4413793103448276,-0.11217887725975265,0.007471363063777702,-0.36710963455149503
1205,United Kingdom,2007,559.249,0.239,1.787,9.1,0.215,2597.983,42274.557,1.11,61455000.0,2340000000000.0,0.0,1.0,0.0,1.0,1.0,-0.06866185162178863,0.042160439202497395,0.07562922252949207,-0.45057471264367815,-0.13415794481446244,-0.031115598826453827,-0.3853820598006644
1206,United Kingdom,2008,544.812,0.233,1.705,8.767,0.213,2558.19,41164.854,1.093,62145000.0,2340000000000.0,0.0,1.0,0.0,1.0,1.0,-0.09270432438103585,0.02619779034868076,0.08770609444463892,-0.464367816091954,-0.16584205518553763,-0.05654871990293226,-0.39479512735326694
1207,United Kingdom,2009,494.294,0.222,1.571,7.867,0.203,2435.02,38756.303,1.092,62829000.0,2230000000000.0,0.0,1.0,0.0,1.0,1.0,-0.17683382766091746,-0.02321088603471808,0.09967795008226275,-0.4896551724137931,-0.2514747859181731,-0.11174994870187498,-0.3953488372093023
1208,United Kingdom,2010,512.024,0.232,1.545,8.068,0.205,2496.219,39335.319,1.13,63460000.0,2210000000000.0,0.0,1.0,0.0,1.0,1.0,-0.1473073995926586,0.0013386112940764901,0.11072216193509994,-0.4666666666666666,-0.2323501427212179,-0.09847956551536624,-0.3743078626799558
1209,United Kingdom,2011,469.804,0.212,1.373,7.338,0.2,2351.375,36727.612,1.059,64022000.0,2220000000000.0,0.0,1.0,0.0,1.0,1.0,-0.21761793501521295,-0.05676441965564357,0.12055868659642245,-0.5126436781609196,-0.3018078020932445,-0.15824522160801474,-0.4136212624584718
1210,United Kingdom,2012,487.796,0.213,1.403,7.56,0.205,2382.235,36919.562,1.04,64525000.0,2290000000000.0,0.0,1.0,0.0,1.0,1.0,-0.18765518860776154,-0.04438517346589206,0.1293625511954353,-0.5103448275862069,-0.2806850618458611,-0.1538459475764676,-0.42414174972314506
1211,United Kingdom,2013,477.901,0.197,1.366,7.354,0.201,2373.274,36520.893,0.977,64984000.0,2430000000000.0,0.0,1.0,0.0,1.0,1.0,-0.20413369992955627,-0.047979808109649864,0.13739629642594603,-0.5471264367816092,-0.30028544243577543,-0.16298298419476873,-0.4590254706533777
1212,United Kingdom,2014,439.058,0.177,1.246,6.711,0.196,2239.032,34223.929,0.903,65423000.0,2480000000000.0,0.0,1.0,0.0,1.0,1.0,-0.2688203917206098,-0.10182993017720049,0.1450799873980467,-0.593103448275862,-0.36146527117031396,-0.21562676682878174,-0.5
1213,United Kingdom,2015,422.491,0.167,1.2,6.415,0.186,2268.505,34444.358,0.897,65860000.0,2530000000000.0,0.0,1.0,0.0,1.0,1.0,-0.296410032657262,-0.09000706812436367,0.15272867294430637,-0.6160919540229886,-0.3896289248334919,-0.21057478675324157,-0.5033222591362126
1214,United Kingdom,2016,399.11,0.155,1.133,6.02,0.177,2250.284,33941.955,0.872,66298000.0,2580000000000.0,0.0,1.0,0.0,1.0,1.0,-0.33534728108726536,-0.09731627890931056,0.16039486120348653,-0.6436781609195403,-0.42721217887725976,-0.22208928777575476,-0.5171650055370985
1215,United States,1990,5128.301,0.554,22.594,20.341,0.229,22357.767,88679.071,2.417,252120000.0,9250000000000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,United States,1991,5078.89,0.55,21.921,19.953,0.228,22321.024,87691.959,2.416,254539008.0,9240000000000.0,1.0,1.0,1.0,1.0,1.0,-0.009634964874331685,-0.0016434109900151735,0.00959466920514041,-0.0072202166064982,-0.019074775084804173,-0.011131284855250612,-0.0004137360364087257
1217,United States,1992,5182.707,0.542,23.091,20.167,0.229,22661.414,88179.792,2.368,256991008.0,9570000000000.0,1.0,1.0,1.0,1.0,1.0,0.010608971665274707,0.013581275804511284,0.019320196731715058,-0.0216606498194946,-0.008554151713288407,-0.005630178511906096,-0.02027306578402976
1218,United States,1993,5283.438,0.537,23.293,20.358,0.228,23134.334,89138.656,2.351,259532000.0,9840000000000.0,1.0,1.0,1.0,1.0,1.0,0.030251149454760887,0.034733656540923745,0.029398699032206887,-0.03068592057761735,0.0008357504547465444,0.005182564440712357,-0.027306578402978832
1219,United States,1994,5377.033,0.527,23.538,20.504,0.228,23565.978,89863.823,2.31,262240992.0,10200000000000.0,1.0,1.0,1.0,1.0,1.0,0.048501833258227225,0.05403987795382246,0.04014355069014755,-0.048736462093862856,0.008013372007275957,0.013359995618357432,-0.04426975589573842
1220,United States,1995,5438.906,0.518,23.311,20.511,0.226,24063.352,90748.941,2.292,265164000.0,10500000000000.0,1.0,1.0,1.0,1.0,1.0,0.06056684270287558,0.07628601729322965,0.05173726796763446,-0.0649819494584838,0.008357504547465618,0.02334113310681852,-0.0517170045510964
1221,United States,1996,5626.912,0.516,23.396,20.97,0.226,24870.732,92685.379,2.282,268335008.0,10900000000000.0,1.0,1.0,1.0,1.0,1.0,0.09722732733511544,0.11239785261202517,0.06431464382040299,-0.06859205776173291,0.030922766825623015,0.0451776045330922,-0.05585436491518403
1222,United States,1997,5703.707,0.5,23.578,20.992,0.228,25066.646,92253.796,2.199,271713984.0,11400000000000.0,1.0,1.0,1.0,1.0,1.0,0.1122020723822568,0.12116053450239467,0.0777168967158496,-0.09747292418772571,0.03200432623764809,0.04031080794700709,-0.09019445593711212
1223,United States,1998,5751.052,0.483,23.851,20.9,0.228,25230.437,91688.694,2.12,275175008.0,11900000000000.0,1.0,1.0,1.0,1.0,1.0,0.12143417478810219,0.12848644500141726,0.0914445819451055,-0.12815884476534306,0.027481441423725356,0.033938368614619414,-0.12287960281340493
1224,United States,1999,5830.298,0.466,23.864,20.931,0.227,25671.966,92163.527,2.054,278548000.0,12500000000000.0,1.0,1.0,1.0,1.0,1.0,0.1368868559002288,0.14823479464653158,0.10482310011105822,-0.15884476534296033,0.029005456958851573,0.03929287892517509,-0.15018618121638394
1225,United States,2000,5998.07,0.461,23.879,21.292,0.228,26260.909,93219.323,2.02,281711008.0,13000000000000.0,1.0,1.0,1.0,1.0,1.0,0.16960178429464245,0.17457655766785654,0.11736874504204348,-0.16787003610108306,0.046752863674352316,0.051198687004738785,-0.1642532064542821
1226,United States,2001,5900.437,0.45,23.292,20.732,0.23,25663.859,90172.656,1.959,284608000.0,13100000000000.0,1.0,1.0,1.0,1.0,1.0,0.15056370521153095,0.14787219135077312,0.12885927336189115,-0.18772563176895313,0.019222260459171043,0.016842587356378672,-0.18949110467521713
1227,United States,2002,5942.652,0.447,22.935,20.686,0.228,26049.256,90675.806,1.959,287279008.0,13300000000000.0,1.0,1.0,1.0,1.0,1.0,0.15879547631857013,0.1651099145992532,0.13945346660320482,-0.19314079422382677,0.016960818052209767,0.02251641765620211,-0.18949110467521713
1228,United States,2003,5991.96,0.437,22.049,20.675,0.229,26152.372,90237.846,1.909,289816000.0,13700000000000.0,1.0,1.0,1.0,1.0,1.0,0.16841035656838388,0.16972200309628416,0.14951610344280503,-0.21119133574007226,0.016420038346197315,0.017577710077725205,-0.2101779064956557
1229,United States,2004,6107.618,0.43,21.452,20.891,0.229,26687.897,91285.925,1.879,292355008.0,14200000000000.0,1.0,1.0,1.0,1.0,1.0,0.1909632449421358,0.19367452930339604,0.1595867364746946,-0.22382671480144412,0.027038985300624215,0.02939649649690181,-0.22258998758791884
1230,United States,2005,6131.893,0.417,20.849,20.787,0.229,26719.302,90575.753,1.818,294993984.0,14700000000000.0,1.0,1.0,1.0,1.0,1.0,0.19569678144867073,0.1950791865752962,0.17005387910518802,-0.24729241877256328,0.021926158989233467,0.021388158204769653,-0.24782788580885387
1231,United States,2006,6051.051,0.401,19.921,20.322,0.228,26521.496,89070.339,1.756,297759008.0,15100000000000.0,1.0,1.0,1.0,1.0,1.0,0.17993288615469333,0.18623188084928158,0.18102097413929874,-0.276173285198556,-0.0009340740376580258,0.0044121797351712325,-0.2734795200661977
1232,United States,2007,6128.43,0.398,19.583,20.387,0.228,26913.814,89531.263,1.748,300608000.0,15400000000000.0,1.0,1.0,1.0,1.0,1.0,0.19502150907288784,0.20377916095109136,0.19232111692844678,-0.2815884476534296,0.0022614424069612787,0.009609843567260757,-0.2767894083574679
1233,United States,2008,5930.54,0.388,18.564,19.541,0.226,26267.917,86553.96,1.717,303486016.0,15300000000000.0,1.0,1.0,1.0,1.0,1.0,0.1564336804723435,0.1748900057863561,0.20373637950182452,-0.29963898916967513,-0.03932943316454455,-0.02396406475660971,-0.28961522548613977
1234,United States,2009,5491.036,0.369,17.452,17.927,0.22,24989.146,81581.762,1.677,306308000.0,14900000000000.0,1.0,1.0,1.0,1.0,1.0,0.07073200266521011,0.11769417759832639,0.21492939869903221,-0.3339350180505416,-0.11867656457401314,-0.08003364175973375,-0.3061646669424906
1235,United States,2010,5698.056,0.372,17.198,18.44,0.22,25856.727,83675.746,1.69,309011008.0,15300000000000.0,1.0,1.0,1.0,1.0,1.0,0.1111001479827333,0.15649863423301616,0.22565051562747898,-0.32851985559566793,-0.09345656555724889,-0.05642058428870998,-0.30078609846917664
1236,United States,2011,5565.294,0.359,16.268,17.861,0.217,25634.248,82270.746,1.654,311584000.0,15500000000000.0,1.0,1.0,1.0,1.0,1.0,0.08521204196087544,0.14654777465030383,0.23585594161510393,-0.35198555956678707,-0.12192124281008801,-0.0722642324478117,-0.31568059577989244
1237,United States,2012,5367.569,0.338,15.442,17.092,0.215,24986.515,79563.74,1.571,314044000.0,15900000000000.0,1.0,1.0,1.0,1.0,1.0,0.04665638775883085,0.11757650037233144,0.24561320006346185,-0.3898916967509025,-0.15972666043950653,-0.1027901047813186,-0.3500206868018204
1238,United States,2013,5514.029,0.342,15.76,17.427,0.215,25679.335,81160.729,1.595,316400992.0,16100000000000.0,1.0,1.0,1.0,1.0,1.0,0.07521555384522087,0.1485643892791261,0.25496189116293827,-0.38267148014440433,-0.14325746030185346,-0.08478147002690173,-0.3400910219280099
1239,United States,2014,5561.719,0.337,15.78,17.453,0.214,25968.993,81491.037,1.574,318672992.0,16500000000000.0,1.0,1.0,1.0,1.0,1.0,0.0845149299933837,0.16151997648065652,0.26397347294938917,-0.3916967509025271,-0.14197925372400577,-0.08105671291933132,-0.34877947869259407
1240,United States,2015,5412.432,0.32,15.372,16.868,0.21,25739.632,80216.251,1.523,320878016.0,16900000000000.0,1.0,1.0,1.0,1.0,1.0,0.05540450921270015,0.15126130440486305,0.27271940345867046,-0.42238267148014447,-0.17073890172557898,-0.09543198755431248,-0.36988001654944147
1241,United States,2016,5292.268,0.308,15.026,16.384,0.206,25733.26,79665.59,1.496,323016000.0,17200000000000.0,1.0,1.0,1.0,1.0,1.0,0.0319729672653769,0.1509763027765697,0.28119942884340793,-0.444043321299639,-0.19453320879012834,-0.10164158124750766,-0.38105088953247823
1242,Philippines,1990,41.349,0.172,0.182,0.668,0.229,180.451,2915.44,0.752,61895000.0,240000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Philippines,1991,43.471,0.177,0.188,0.685,0.248,174.953,2757.114,0.711,63455000.0,246000000000.0,0.0,0.0,1.0,0.0,0.0,0.05131925802316864,-0.030468104914907597,0.02520397447289765,0.029069767441860492,0.025449101796407206,-0.05430603956864145,-0.05452127659574473
1244,Philippines,1992,48.294,0.188,0.215,0.743,0.237,203.404,3128.329,0.791,65020000.0,257000000000.0,0.0,0.0,1.0,0.0,0.0,0.16796053108902273,0.12719796509855863,0.05048873091525971,0.09302325581395358,0.11227544910179633,0.07302122492659774,0.05186170212765962
1245,Philippines,1993,48.929,0.18,0.216,0.735,0.233,210.32,3158.238,0.773,66594000.0,272000000000.0,0.0,0.0,1.0,0.0,0.0,0.1833176134852114,0.1655241589129459,0.07591889490265773,0.04651162790697679,0.1002994011976047,0.08328005378261935,0.027925531914893643
1246,Philippines,1994,54.123,0.178,0.237,0.794,0.242,223.237,3274.177,0.734,68181000.0,304000000000.0,0.0,0.0,1.0,0.0,0.0,0.30893129217151566,0.23710591795002522,0.10155909201066322,0.03488372093023259,0.18862275449101795,0.1230472930329556,-0.023936170212765978
1247,Philippines,1995,59.949,0.178,0.257,0.859,0.241,248.859,3566.138,0.741,69784000.0,336000000000.0,0.0,0.0,1.0,0.0,0.0,0.44982950010882977,0.37909460185867644,0.12745779142095484,0.03488372093023259,0.28592814371257474,0.22319032461652438,-0.014627659574468098
1248,Philippines,1996,61.254,0.166,0.255,0.858,0.229,267.545,3747.03,0.727,71402000.0,368000000000.0,0.0,0.0,1.0,0.0,0.0,0.4813901182616267,0.48264625854109994,0.1535988367396397,-0.03488372093023243,0.2844311377245508,0.2852365337650578,-0.03324468085106386
1249,Philippines,1997,70.063,0.191,0.29,0.959,0.243,288.161,3945.729,0.785,73031000.0,367000000000.0,0.0,0.0,1.0,0.0,0.0,0.6944303368884377,0.5968933394661156,0.1799176023911463,0.11046511627906988,0.4356287425149699,0.35339056883352077,0.04388297872340429
1250,Philippines,1998,68.253,0.203,0.283,0.914,0.233,292.534,3917.585,0.868,74672000.0,337000000000.0,0.0,0.0,1.0,0.0,0.0,0.6506566059638687,0.6211270649650044,0.20643024476936747,0.18023255813953507,0.3682634730538922,0.34373713744752077,0.15425531914893617
1251,Philippines,1999,68.177,0.208,0.279,0.893,0.229,297.365,3895.99,0.907,76326000.0,328000000000.0,0.0,0.0,1.0,0.0,0.0,0.6488185929526714,0.647898875595037,0.23315292026819615,0.2093023255813954,0.3368263473053892,0.3363300222264906,0.20611702127659579
1252,Philippines,2000,72.346,0.213,0.288,0.928,0.244,296.492,3801.573,0.875,77992000.0,339000000000.0,0.0,0.0,1.0,0.0,0.0,0.7496432803695375,0.6430609971682065,0.2600694724937394,0.23837209302325588,0.38922155688622756,0.30394485909502506,0.16356382978723405
1253,Philippines,2001,70.305,0.206,0.278,0.882,0.24,292.677,3673.478,0.856,79673000.0,342000000000.0,0.0,0.0,1.0,0.0,0.0,0.7002829572661978,0.6219195238596629,0.2872283706276759,0.19767441860465118,0.32035928143712566,0.2600080948330269,0.1382978723404255
1254,Philippines,2002,70.155,0.202,0.271,0.862,0.241,291.096,3577.651,0.836,81365000.0,348000000000.0,0.0,0.0,1.0,0.0,0.0,0.6966553000072555,0.6131581426536845,0.31456498909443414,0.17441860465116296,0.2904191616766466,0.22713929972834282,0.11170212765957442
1255,Philippines,2003,70.215,0.196,0.258,0.845,0.233,301.792,3633.767,0.843,83052000.0,358000000000.0,0.0,0.0,1.0,0.0,0.0,0.6981063629108324,0.6724318513058946,0.34182082559172794,0.13953488372093037,0.2649700598802394,0.24638716625963825,0.1210106382978723
1256,Philippines,2004,72.771,0.197,0.256,0.859,0.233,312.105,3684.353,0.844,84711000.0,370000000000.0,0.0,0.0,1.0,0.0,0.0,0.759921642603207,0.7295831001213627,0.368624283060021,0.14534883720930247,0.28592814371257474,0.263738235051999,0.12234042553191485
1257,Philippines,2005,73.271,0.191,0.249,0.849,0.235,311.166,3604.543,0.81,86326000.0,384000000000.0,0.0,0.0,1.0,0.0,0.0,0.7720138334663476,0.724379471435459,0.3947168591970272,0.11046511627906988,0.2709580838323352,0.23636329336223694,0.07712765957446815
1258,Philippines,2006,66.522,0.164,0.219,0.757,0.22,301.961,3435.704,0.744,87889000.0,406000000000.0,0.0,0.0,1.0,0.0,0.0,0.6087934411956761,0.6733683936359456,0.4199693028516035,-0.046511627906976626,0.13323353293413168,0.17845128008122277,-0.010638297872340436
1259,Philippines,2007,70.764,0.162,0.226,0.792,0.225,314.613,3518.962,0.718,89405000.0,438000000000.0,0.0,0.0,1.0,0.0,0.0,0.7113835884785605,0.7434816099661404,0.4444623959932143,-0.058139534883720825,0.18562874251497005,0.20700889059627361,-0.045212765957446846
1260,Philippines,2008,77.3,0.166,0.242,0.85,0.238,325.404,3579.727,0.697,90902000.0,467000000000.0,0.0,0.0,1.0,0.0,0.0,0.8694527074415344,0.8032817773245923,0.46864851765086035,-0.03488372093023243,0.27245508982035915,0.22785137063359212,-0.0731382978723405
1261,Philippines,2009,76.493,0.157,0.243,0.828,0.232,329.707,3567.713,0.676,92414000.0,488000000000.0,0.0,0.0,1.0,0.0,0.0,0.8499359113884254,0.82712758588204,0.4930769852168996,-0.08720930232558131,0.2395209580838322,0.22373055182065146,-0.10106382978723398
1262,Philippines,2010,82.951,0.154,0.25,0.883,0.244,340.244,3620.886,0.634,93967000.0,537000000000.0,0.0,0.0,1.0,0.0,0.0,1.006118648576749,0.8855201689101199,0.5181678649325471,-0.10465116279069761,0.32185628742514966,0.24196896523337813,-0.15691489361702127
1263,Philippines,2011,83.744,0.143,0.245,0.876,0.241,347.27,3633.672,0.593,95570000.0,586000000000.0,0.0,0.0,1.0,0.0,0.0,1.0252968632856903,0.9244559464896287,0.5440665643428387,-0.1686046511627907,0.31137724550898194,0.24635458112669098,-0.211436170212766
1264,Philippines,2012,88.407,0.145,0.254,0.909,0.246,359.183,3694.801,0.59,97213000.0,609000000000.0,0.0,0.0,1.0,0.0,0.0,1.1380686352753393,0.9904738682523234,0.5706115195088456,-0.1569767441860465,0.36077844311377244,0.26732191367340774,-0.21542553191489366
1265,Philippines,2013,95.793,0.145,0.274,0.969,0.248,385.515,3899.13,0.582,98872000.0,662000000000.0,0.0,0.0,1.0,0.0,0.0,1.3166944787056523,1.1363971382813063,0.5974149769771387,-0.1569767441860465,0.45059880239520944,0.3374070466207502,-0.2260638297872341
1266,Philippines,2014,101.182,0.146,0.287,1.007,0.249,405.86,4037.884,0.585,100513000.0,694000000000.0,0.0,0.0,1.0,0.0,0.0,1.4470241118285814,1.2491424264758855,0.6239276193553599,-0.1511627906976744,0.5074850299401196,0.3849998627994402,-0.22207446808510642
1267,Philippines,2015,112.142,0.153,0.319,1.098,0.252,445.215,4360.027,0.606,102113000.0,735000000000.0,0.0,0.0,1.0,0.0,0.0,1.712084935548623,1.4672348726247015,0.6497778495839729,-0.11046511627906971,0.6437125748502994,0.49549536262107946,-0.19414893617021278
1268,Philippines,2016,122.237,0.156,0.347,1.179,0.251,486.506,4693.103,0.62,103664000.0,785000000000.0,0.0,0.0,1.0,0.0,0.0,1.9562262690754313,1.6960559930396615,0.6748364165118346,-0.09302325581395342,0.7649700598802395,0.6097408967428587,-0.17553191489361702
1269,Egypt,1990,75.219,0.297,0.331,1.34,0.191,393.231,7005.215,1.554,56134000.0,253000000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
