,index,Country,Year,GHG
39069,12669,Turkey,1994,12020.406
39070,12670,Turkey,1995,12348.373
39071,12671,Turkey,1996,12651.394
39072,12672,Turkey,1997,13153.941
39073,12673,Turkey,1998,13461.741
39074,12674,Turkey,1999,13914.203
39075,12675,Turkey,2000,14341.27
39076,12676,Turkey,2001,15478.835
39077,12677,Turkey,2002,15915.606
39078,12678,Turkey,2003,16223.763
39079,12679,Turkey,2004,16638.85
39080,12680,Turkey,2005,17310.161
39081,12681,Turkey,2006,18039.43
39082,12682,Turkey,2007,18296.969
39083,12683,Turkey,2008,18350.843
39084,12684,Turkey,2009,18840.815
39085,12685,Turkey,2010,19537.204
39086,12686,Turkey,2011,19764.341
39087,12687,Turkey,2012,19379.768
39088,12688,Turkey,2013,18191.745
39089,12689,Turkey,2014,18192.716
39090,12690,Turkey,2015,18844.591
39091,12691,Turkey,2016,18435.457
39092,12692,Turkey,2017,17396.106
39093,12693,Turkey,2018,17763.892
39094,13140,Turkey,1990,22836.471
39095,13141,Turkey,1991,24738.441
39096,13142,Turkey,1992,24349.109
39097,13143,Turkey,1993,24534.789
39098,13144,Turkey,1994,24200.544
39099,13145,Turkey,1995,25247.314
39100,13146,Turkey,1996,26187.534
39101,13147,Turkey,1997,27028.827
39102,13148,Turkey,1998,27373.256
39103,13149,Turkey,1999,25833.236
39104,13150,Turkey,2000,26227.116
39105,13151,Turkey,2001,25897.773
39106,13152,Turkey,2002,26871.784
39107,13153,Turkey,2003,28207.786
39108,13154,Turkey,2004,30767.448
39109,13155,Turkey,2005,33630.506
39110,13156,Turkey,2006,36672.788
39111,13157,Turkey,2007,39175.486
39112,13158,Turkey,2008,40921.728
39113,13159,Turkey,2009,42470.706
39114,13160,Turkey,2010,48149.313
39115,13161,Turkey,2011,52791.517
39116,13162,Turkey,2012,55054.045
39117,13163,Turkey,2013,58101.61
39118,13164,Turkey,2014,58559.003
39119,13165,Turkey,2015,57081.999
39120,13166,Turkey,2016,61121.444
39121,13167,Turkey,2017,63610.329
39122,13168,Turkey,2018,65204.476
39123,14254,Turkey,1990,0.369
39124,14255,Turkey,1991,0.378
39125,14256,Turkey,1992,0.366
39126,14257,Turkey,1993,0.35
39127,14258,Turkey,1994,0.361
39128,14259,Turkey,1995,0.356
39129,14260,Turkey,1996,0.359
39130,14261,Turkey,1997,0.348
39131,14262,Turkey,1998,0.339
39132,14263,Turkey,1999,0.348
39133,14264,Turkey,2000,0.351
39134,14265,Turkey,2001,0.35
39135,14266,Turkey,2002,0.336
39136,14267,Turkey,2003,0.34
39137,14268,Turkey,2004,0.319
39138,14269,Turkey,2005,0.314
39139,14270,Turkey,2006,0.311
39140,14271,Turkey,2007,0.324
39141,14272,Turkey,2008,0.318
39142,14273,Turkey,2009,0.341
39143,14274,Turkey,2010,0.316
39144,14275,Turkey,2011,0.305
39145,14276,Turkey,2012,0.305
39146,14277,Turkey,2013,0.276
39147,14278,Turkey,2014,0.274
39148,14279,Turkey,2015,0.266
39149,14280,Turkey,2016,0.272
39150,14281,Turkey,2017,0.266
39151,14282,Turkey,2018,0.256
39152,15248,Turkey,1990,4509.854
39153,15249,Turkey,1991,4299.644
39154,15250,Turkey,1992,4244.576
39155,15251,Turkey,1993,4133.486
39156,15252,Turkey,1994,3998.855
39157,15253,Turkey,1995,4022.562
39158,15254,Turkey,1996,4059.723
39159,15255,Turkey,1997,4364.362
39160,15256,Turkey,1998,4744.848
39161,15257,Turkey,1999,5720.49
39162,15258,Turkey,2000,6145.393
39163,15259,Turkey,2001,5702.396
39164,15260,Turkey,2002,5417.51
39165,15261,Turkey,2003,5190.178
39166,15262,Turkey,2004,5134.397
39167,15263,Turkey,2005,5752.07
39168,15264,Turkey,2006,6085.507
39169,15265,Turkey,2007,7948.979
39170,15266,Turkey,2008,8409.62
39171,15267,Turkey,2009,8128.121
39172,15268,Turkey,2010,8226.06
39173,15269,Turkey,2011,9064.718
39174,15270,Turkey,2012,9381.279
39175,15271,Turkey,2013,8523.645
39176,15272,Turkey,2014,10216.358
39177,15273,Turkey,2015,5496.145
39178,15274,Turkey,2016,8595.769
39179,15275,Turkey,2017,6698.727
39180,15276,Turkey,2018,7661.849
39181,15712,Turkey,1990,26968.905
39182,15713,Turkey,1991,25673.328
39183,15714,Turkey,1992,26365.686
39184,15715,Turkey,1993,32142.837
39185,15716,Turkey,1994,30639.865
39186,15717,Turkey,1995,34112.989
39187,15718,Turkey,1996,36271.47
39188,15719,Turkey,1997,34689.82
39189,15720,Turkey,1998,32781.981
39190,15721,Turkey,1999,34617.15
39191,15722,Turkey,2000,36464.868
39192,15723,Turkey,2001,36454.765
39193,15724,Turkey,2002,36233.996
39194,15725,Turkey,2003,37824.807
39195,15726,Turkey,2004,42048.054
39196,15727,Turkey,2005,42041.16
39197,15728,Turkey,2006,45423.901
39198,15729,Turkey,2007,52098.693
39199,15730,Turkey,2008,48166.328
39200,15731,Turkey,2009,47906.781
39201,15732,Turkey,2010,45391.993
39202,15733,Turkey,2011,47385.833
39203,15734,Turkey,2012,62524.978
39204,15735,Turkey,2013,68864.918
39205,15736,Turkey,2014,73559.268
39206,15737,Turkey,2015,75797.654
39207,15738,Turkey,2016,81841.2
39208,15739,Turkey,2017,84659.191
39209,15740,Turkey,2018,84501.978
39210,16640,Turkey,1990,33707.421
39211,16641,Turkey,1991,34886.598
39212,16642,Turkey,1992,37078.673
39213,16643,Turkey,1993,37812.027
39214,16644,Turkey,1994,33774.994
39215,16645,Turkey,1995,37722.428
39216,16646,Turkey,1996,38663.963
39217,16647,Turkey,1997,41514.693
39218,16648,Turkey,1998,37703.566
39219,16649,Turkey,1999,35753.414
39220,16650,Turkey,2000,37764.471
39221,16651,Turkey,2001,31397.427
39222,16652,Turkey,2002,32930.037
39223,16653,Turkey,2003,36232.454
39224,16654,Turkey,2004,39561.18
39225,16655,Turkey,2005,42708.871
39226,16656,Turkey,2006,42236.275
39227,16657,Turkey,2007,45278.654
39228,16658,Turkey,2008,64409.701
39229,16659,Turkey,2009,70959.461
39230,16660,Turkey,2010,67772.796
39231,16661,Turkey,2011,74656.055
39232,16662,Turkey,2012,61586.309
39233,16663,Turkey,2013,56384.253
39234,16664,Turkey,2014,56079.143
39235,16665,Turkey,2015,65326.771
39236,16666,Turkey,2016,65200.701
39237,16667,Turkey,2017,73390.886
39238,16668,Turkey,2018,62868.724
39239,17568,Turkey,1990,37253.193
39240,17569,Turkey,1991,38790.996
39241,17570,Turkey,1992,43324.164
39242,17571,Turkey,1993,42752.421
39243,17572,Turkey,1994,49059.202
39244,17573,Turkey,1995,50465.481
39245,17574,Turkey,1996,54436.636
39246,17575,Turkey,1997,59580.716
39247,17576,Turkey,1998,65163.656
39248,17577,Turkey,1999,70360.488
39249,17578,Turkey,2000,77742.54
39250,17579,Turkey,2001,80022.152
39251,17580,Turkey,2002,74138.367
39252,17581,Turkey,2003,74370.921
39253,17582,Turkey,2004,75538.689
39254,17583,Turkey,2005,90458.199
39255,17584,Turkey,2006,96128.971
39256,17585,Turkey,2007,113570.229
39257,17586,Turkey,2008,118938.96
39258,17587,Turkey,2009,119280.323
39259,17588,Turkey,2010,113324.258
39260,17589,Turkey,2011,124974.812
39261,17590,Turkey,2012,125944.343
39262,17591,Turkey,2013,120772.563
39263,17592,Turkey,2014,131473.833
39264,17593,Turkey,2015,134701.711
39265,17594,Turkey,2016,143962.93
39266,17595,Turkey,2017,154971.467
39267,17596,Turkey,2018,158490.439
39268,17684,Turkey,1990,-55777.005
39269,17685,Turkey,1991,-56717.793
39270,17686,Turkey,1992,-56824.908
39271,17687,Turkey,1993,-56048.301
39272,17688,Turkey,1994,-57429.013
39273,17689,Turkey,1995,-57383.13
39274,17690,Turkey,1996,-57702.681
39275,17691,Turkey,1997,-61691.97
39276,17692,Turkey,1998,-62611.82
39277,17693,Turkey,1999,-64029.892
39278,17694,Turkey,2000,-61552.671
39279,17695,Turkey,2001,-64705.08
39280,17696,Turkey,2002,-72458.46
39281,17697,Turkey,2003,-74535.38
39282,17698,Turkey,2004,-73645.619
39283,17699,Turkey,2005,-74657.867
39284,17700,Turkey,2006,-74660.697
39285,17701,Turkey,2007,-74354.976
39286,17702,Turkey,2008,-69155.523
39287,17703,Turkey,2009,-72771.807
39288,17704,Turkey,2010,-73419.474
39289,17705,Turkey,2011,-77080.347
39290,17706,Turkey,2012,-74471.703
39291,17707,Turkey,2013,-76491.502
39292,17708,Turkey,2014,-77508.585
39293,17709,Turkey,2015,-97265.478
39294,17710,Turkey,2016,-95938.626
39295,17711,Turkey,2017,-99882.35
39296,17712,Turkey,2018,-94569.691
39297,18322,Turkey,1990,37161.738
39298,18323,Turkey,1991,40334.554
39299,18324,Turkey,1992,39323.961
39300,18325,Turkey,1993,39986.239
39301,18326,Turkey,1994,35876.175
39302,18327,Turkey,1995,39994.653
39303,18328,Turkey,1996,50585.997
39304,18329,Turkey,1997,56028.526
39305,18330,Turkey,1998,55470.157
39306,18331,Turkey,1999,47365.376
39307,18332,Turkey,2000,57936.315
39308,18333,Turkey,2001,45656.046
39309,18334,Turkey,2002,57112.132
39310,18335,Turkey,2003,66681.953
39311,18336,Turkey,2004,63856.882
39312,18337,Turkey,2005,63004.488
39313,18338,Turkey,2006,70084.42
39314,18339,Turkey,2007,71873.872
39315,18340,Turkey,2008,47354.126
39316,18341,Turkey,2009,46225.694
39317,18342,Turkey,2010,52332.009
39318,18343,Turkey,2011,52584.623
39319,18344,Turkey,2012,61051.873
39320,18345,Turkey,2013,52977.798
39321,18346,Turkey,2014,54438.389
39322,18347,Turkey,2015,59584.848
39323,18348,Turkey,2016,60070.627
39324,18349,Turkey,2017,60180.347
39325,18350,Turkey,2018,59578.223
39326,23577,Turkey,1990,100.596
39327,23578,Turkey,1991,99.771
39328,23579,Turkey,1992,101.846
39329,23580,Turkey,1993,105.085
39330,23581,Turkey,1994,95.053
39331,23582,Turkey,1995,96.202
39332,23583,Turkey,1996,98.992
39333,23584,Turkey,1997,96.891
39334,23585,Turkey,1998,102.306
39335,23586,Turkey,1999,103.525
39336,23587,Turkey,2000,100.0
39337,23588,Turkey,2001,93.927
39338,23589,Turkey,2002,93.785
39339,23590,Turkey,2003,100.02
39340,23591,Turkey,2004,102.138
39341,23592,Turkey,2005,105.578
39342,23593,Turkey,2006,114.047
39343,23594,Turkey,2007,110.993
39344,23595,Turkey,2008,105.065
39345,23596,Turkey,2009,114.472
39346,23597,Turkey,2010,119.934
39347,23598,Turkey,2011,124.275
39348,23599,Turkey,2012,128.889
39349,23600,Turkey,2013,137.049
39350,23601,Turkey,2014,138.888
39351,23602,Turkey,2015,141.908
39352,23603,Turkey,2016,151.543
39353,23604,Turkey,2017,157.37
39354,23605,Turkey,2018,157.702
39355,24613,Turkey,1990,65.933
39356,24614,Turkey,1991,68.75
39357,24615,Turkey,1992,71.335
39358,24616,Turkey,1993,74.42
39359,24617,Turkey,1994,72.863
39360,24618,Turkey,1995,78.725
39361,24619,Turkey,1996,86.828
39362,24620,Turkey,1997,92.26
39363,24621,Turkey,1998,92.275
39364,24622,Turkey,1999,90.432
39365,24623,Turkey,2000,100.0
39366,24624,Turkey,2001,92.905
39367,24625,Turkey,2002,96.165
39368,24626,Turkey,2003,102.913
39369,24627,Turkey,2004,106.386
39370,24628,Turkey,2005,114.975
39371,24629,Turkey,2006,122.568
39372,24630,Turkey,2007,136.096
39373,24631,Turkey,2008,134.61
39374,24632,Turkey,2009,137.238
39375,24633,Turkey,2010,136.812
39376,24634,Turkey,2011,147.735
39377,24635,Turkey,2012,153.908
39378,24636,Turkey,2013,150.233
39379,24637,Turkey,2014,157.393
39380,24638,Turkey,2015,165.948
39381,24639,Turkey,2016,174.611
39382,24640,Turkey,2017,185.094
39383,24641,Turkey,2018,182.425
39384,24671,Turkey,1990,163590.808
39385,24672,Turkey,1991,170038.279
39386,24673,Turkey,1992,176150.468
39387,24674,Turkey,1993,184268.401
39388,24675,Turkey,1994,176858.654
39389,24676,Turkey,1995,190378.825
39390,24677,Turkey,1996,209694.005
39391,24678,Turkey,1997,216934.989
39392,24679,Turkey,1998,217619.184
39393,24680,Turkey,1999,213620.324
39394,24681,Turkey,2000,237207.148
39395,24682,Turkey,2001,215596.298
39396,24683,Turkey,2002,213544.961
39397,24684,Turkey,2003,230725.545
39398,24685,Turkey,2004,241023.318
39399,24686,Turkey,2005,262481.866
39400,24687,Turkey,2006,283630.833
39401,24688,Turkey,2007,317067.409
39402,24689,Turkey,2008,318434.611
39403,24690,Turkey,2009,322824.19
39404,24691,Turkey,2010,325463.109
39405,24692,Turkey,2011,350750.185
39406,24693,Turkey,2012,372783.108
39407,24694,Turkey,2013,362834.189
39408,24695,Turkey,2014,380860.384
39409,24696,Turkey,2015,375329.531
39410,24697,Turkey,2016,401803.269
39411,24698,Turkey,2017,423870.49
39412,24699,Turkey,2018,426371.897
39413,25201,Turkey,1990,104.044
39414,25202,Turkey,1991,143.652
39415,25203,Turkey,1992,120.232
39416,25204,Turkey,1993,67.069
39417,25205,Turkey,1994,118.137
39418,25206,Turkey,1995,101.738
39419,25207,Turkey,1996,96.032
39420,25208,Turkey,1997,95.51
39421,25209,Turkey,1998,102.33
39422,25210,Turkey,1999,100.636
39423,25211,Turkey,2000,100.0
39424,25212,Turkey,2001,98.536
39425,25213,Turkey,2002,97.569
39426,25214,Turkey,2003,96.805
39427,25215,Turkey,2004,96.528
39428,25216,Turkey,2005,93.173
39429,25217,Turkey,2006,76.7
39430,25218,Turkey,2007,95.581
39431,25219,Turkey,2008,87.808
39432,25220,Turkey,2009,43.138
39433,25221,Turkey,2010,76.83
39434,25222,Turkey,2011,79.928
39435,25223,Turkey,2012,59.745
39436,25224,Turkey,2013,45.026
39437,25225,Turkey,2014,42.5
39438,25226,Turkey,2015,26.455
39439,25227,Turkey,2016,23.406
39440,25228,Turkey,2017,12.165
39441,25229,Turkey,2018,6.093
39442,25794,Turkey,1990,73.426
39443,25795,Turkey,1991,75.899
39444,25796,Turkey,1992,77.981
39445,25797,Turkey,1993,80.438
39446,25798,Turkey,1994,78.42
39447,25799,Turkey,1995,82.93
39448,25800,Turkey,1996,89.502
39449,25801,Turkey,1997,93.261
39450,25802,Turkey,1998,93.798
39451,25803,Turkey,1999,92.934
39452,25804,Turkey,2000,100.0
39453,25805,Turkey,2001,93.822
39454,25806,Turkey,2002,95.73
39455,25807,Turkey,2003,102.176
39456,25808,Turkey,2004,105.325
39457,25809,Turkey,2005,112.846
39458,25810,Turkey,2006,119.926
39459,25811,Turkey,2007,131.016
39460,25812,Turkey,2008,129.733
39461,25813,Turkey,2009,132.413
39462,25814,Turkey,2010,133.513
39463,25815,Turkey,2011,143.202
39464,25816,Turkey,2012,149.704
39465,25817,Turkey,2013,147.05
39466,25818,Turkey,2014,153.424
39467,25819,Turkey,2015,158.186
39468,25820,Turkey,2016,166.603
39469,25821,Turkey,2017,175.309
39470,25822,Turkey,2018,174.368
39471,27645,Turkey,1990,97.354
39472,27646,Turkey,1991,99.375
39473,27647,Turkey,1992,99.164
39474,27648,Turkey,1993,98.641
39475,27649,Turkey,1994,97.994
39476,27650,Turkey,1995,97.579
39477,27651,Turkey,1996,98.386
39478,27652,Turkey,1997,96.704
39479,27653,Turkey,1998,97.143
39480,27654,Turkey,1999,100.274
39481,27655,Turkey,2000,100.0
39482,27656,Turkey,2001,98.25
39483,27657,Turkey,2002,93.808
39484,27658,Turkey,2003,98.409
39485,27659,Turkey,2004,99.844
39486,27660,Turkey,2005,103.67
39487,27661,Turkey,2006,106.96
39488,27662,Turkey,2007,112.454
39489,27663,Turkey,2008,114.541
39490,27664,Turkey,2009,113.852
39491,27665,Turkey,2010,117.82
39492,27666,Turkey,2011,123.273
39493,27667,Turkey,2012,131.073
39494,27668,Turkey,2013,127.347
39495,27669,Turkey,2014,131.561
39496,27670,Turkey,2015,117.913
39497,27671,Turkey,2016,123.649
39498,27672,Turkey,2017,124.505
39499,27673,Turkey,2018,132.184
39500,30395,Turkey,1990,0.126
39501,30396,Turkey,1991,0.126
39502,30397,Turkey,1992,0.126
39503,30398,Turkey,1993,0.126
39504,30399,Turkey,1994,0.126
39505,30400,Turkey,1995,0.126
39506,30401,Turkey,1996,0.126
39507,30402,Turkey,1997,0.126
39508,30403,Turkey,1998,0.126
39509,30404,Turkey,1999,0.126
39510,30405,Turkey,2000,0.126
39511,30406,Turkey,2001,0.126
39512,30407,Turkey,2002,0.126
39513,30408,Turkey,2003,0.126
39514,30409,Turkey,2004,0.126
39515,30410,Turkey,2005,0.126
39516,30411,Turkey,2006,0.126
39517,30412,Turkey,2007,0.126
39518,30413,Turkey,2008,0.126
39519,30414,Turkey,2009,0.126
39520,30415,Turkey,2010,0.126
39521,30416,Turkey,2011,0.126
39522,30417,Turkey,2012,0.126
39523,30418,Turkey,2013,0.126
39524,30419,Turkey,2014,0.126
39525,30420,Turkey,2015,0.126
39526,30421,Turkey,2016,0.126
39527,30422,Turkey,2017,0.126
39528,30423,Turkey,2018,0.126
39529,30551,Turkey,1996,75.385
39530,30552,Turkey,1997,83.248
39531,30553,Turkey,1998,89.231
39532,30554,Turkey,1999,92.65
39533,30555,Turkey,2000,100.0
39534,30556,Turkey,2001,98.632
39535,30557,Turkey,2002,104.615
39536,30558,Turkey,2003,113.675
39537,30559,Turkey,2004,123.248
39538,30560,Turkey,2005,132.479
39539,30561,Turkey,2006,145.47
39540,30562,Turkey,2007,157.778
39541,30563,Turkey,2008,164.786
39542,30564,Turkey,2009,159.658
39543,30565,Turkey,2010,490.94
39544,30566,Turkey,2011,505.128
39545,30567,Turkey,2012,514.188
39546,30568,Turkey,2013,517.436
39547,30569,Turkey,2014,561.368
39548,30570,Turkey,2015,613.504
39549,30571,Turkey,2016,589.402
39550,30572,Turkey,2017,887.128
39551,30573,Turkey,2018,962.564
39552,31196,Turkey,2000,100.0
39553,31197,Turkey,2001,200.598
39554,31198,Turkey,2002,360.713
39555,31199,Turkey,2003,543.679
39556,31200,Turkey,2004,786.271
39557,31201,Turkey,2005,991.631
39558,31202,Turkey,2006,1231.399
39559,31203,Turkey,2007,1481.281
39560,31204,Turkey,2008,1639.461
39561,31205,Turkey,2009,1825.479
39562,31206,Turkey,2010,2640.823
39563,31207,Turkey,2011,2967.969
39564,31208,Turkey,2012,3680.593
39565,31209,Turkey,2013,3865.114
39566,31210,Turkey,2014,4131.6
39567,31211,Turkey,2015,4009.258
39568,31212,Turkey,2016,4341.441
39569,31213,Turkey,2017,4460.854
39570,31214,Turkey,2018,4393.968
39571,35309,Turkey,1990,16.94
39572,35310,Turkey,1991,17.788
39573,35311,Turkey,1992,16.879
39574,35312,Turkey,1993,16.639
39575,35313,Turkey,1994,15.313
39576,35314,Turkey,1995,16.142
39577,35315,Turkey,1996,18.918
39578,35316,Turkey,1997,20.109
39579,35317,Turkey,1998,19.794
39580,35318,Turkey,1999,17.059
39581,35319,Turkey,2000,19.392
39582,35320,Turkey,2001,16.288
39583,35321,Turkey,2002,19.969
39584,35322,Turkey,2003,21.844
39585,35323,Turkey,2004,20.293
39586,35324,Turkey,2005,18.688
39587,35325,Turkey,2006,19.561
39588,35326,Turkey,2007,18.362
39589,35327,Turkey,2008,12.218
39590,35328,Turkey,2009,11.685
39591,35329,Turkey,2010,13.12
39592,35330,Turkey,2011,12.291
39593,35331,Turkey,2012,13.65
39594,35332,Turkey,2013,12.059
39595,35333,Turkey,2014,11.877
39596,35334,Turkey,2015,12.608
39597,35335,Turkey,2016,12.069
39598,35336,Turkey,2017,11.49
39599,35337,Turkey,2018,11.437
39600,36690,Turkey,1990,10.41
39601,36691,Turkey,1991,10.91
39602,36692,Turkey,1992,10.451
39603,36693,Turkey,1993,10.209
39604,36694,Turkey,1994,10.329
39605,36695,Turkey,1995,10.19
39606,36696,Turkey,1996,9.794
39607,36697,Turkey,1997,9.701
39608,36698,Turkey,1998,9.768
39609,36699,Turkey,1999,9.304
39610,36700,Turkey,2000,8.779
39611,36701,Turkey,2001,9.239
39612,36702,Turkey,2002,9.396
39613,36703,Turkey,2003,9.241
39614,36704,Turkey,2004,9.778
39615,36705,Turkey,2005,9.975
39616,36706,Turkey,2006,10.235
39617,36707,Turkey,2007,10.008
39618,36708,Turkey,2008,10.558
39619,36709,Turkey,2009,10.736
39620,36710,Turkey,2010,12.071
39621,36711,Turkey,2011,12.339
39622,36712,Turkey,2012,12.309
39623,36713,Turkey,2013,13.225
39624,36714,Turkey,2014,12.776
39625,36715,Turkey,2015,12.078
39626,36716,Turkey,2016,12.28
39627,36717,Turkey,2017,12.145
39628,36718,Turkey,2018,12.517
39629,37433,Turkey,1990,100.0
39630,37434,Turkey,1991,104.273
39631,37435,Turkey,1992,108.193
39632,37436,Turkey,1993,112.872
39633,37437,Turkey,1994,110.511
39634,37438,Turkey,1995,119.401
39635,37439,Turkey,1996,131.69
39636,37440,Turkey,1997,139.93
39637,37441,Turkey,1998,139.953
39638,37442,Turkey,1999,137.157
39639,37443,Turkey,2000,151.668
39640,37444,Turkey,2001,140.907
39641,37445,Turkey,2002,145.852
39642,37446,Turkey,2003,156.086
39643,37447,Turkey,2004,161.353
39644,37448,Turkey,2005,174.38
39645,37449,Turkey,2006,185.897
39646,37450,Turkey,2007,206.415
39647,37451,Turkey,2008,204.161
39648,37452,Turkey,2009,208.147
39649,37453,Turkey,2010,207.5
39650,37454,Turkey,2011,224.068
39651,37455,Turkey,2012,233.43
39652,37456,Turkey,2013,227.856
39653,37457,Turkey,2014,238.716
39654,37458,Turkey,2015,251.69
39655,37459,Turkey,2016,264.83
39656,37460,Turkey,2017,280.73
39657,37461,Turkey,2018,276.681
39658,40969,Turkey,1990,100.0
39659,40970,Turkey,1991,99.18
39660,40971,Turkey,1992,101.242
39661,40972,Turkey,1993,104.462
39662,40973,Turkey,1994,94.49
39663,40974,Turkey,1995,95.632
39664,40975,Turkey,1996,98.405
39665,40976,Turkey,1997,96.317
39666,40977,Turkey,1998,101.7
39667,40978,Turkey,1999,102.912
39668,40979,Turkey,2000,99.407
39669,40980,Turkey,2001,93.37
39670,40981,Turkey,2002,93.229
39671,40982,Turkey,2003,99.427
39672,40983,Turkey,2004,101.533
39673,40984,Turkey,2005,104.952
39674,40985,Turkey,2006,113.371
